LTE,510,9,1113,30466079,0,107.6212,-6.9037,1933,5,1,1458929803,1731822555,0
LTE,510,9,2002,52494879,0,101.3737,0.4725,1474,14,1,1455779785,1751887145,0
LTE,510,9,3105,79429644,0,110.3723,-7.781,2339,11,1,1458929840,1731431523,0
LTE,510,9,3105,79438347,0,110.3688,-7.7893,1058,10,1,1458929840,1731431524,0
LTE,510,9,3106,79442445,0,110.378,-7.7832,1000,11,1,1458929840,1731431523,0
LTE,510,10,2008,38362389,0,107.5092,-6.8672,4569,47,1,1458929915,1745119802,0
LTE,510,10,6204,56085515,0,112.6133,-7.9562,1000,13,1,1458929942,1736567882,0
LTE,510,10,6204,56127509,0,112.6162,-7.9671,1000,9,1,1458929942,1736567882,0
LTE,510,10,6204,56085535,0,112.6137,-7.9555,1000,9,1,1458929942,1736567882,0
LTE,510,10,6212,59397397,0,112.7061,-7.2889,2094,50,1,1458929946,1751505782,0
LTE,510,10,6210,59452704,0,112.7351,-7.3119,1895,9,1,1446668782,1737338406,0
LTE,510,10,6210,59427350,0,112.7306,-7.3237,1000,5,1,1445979009,1737338404,0
LTE,510,10,6212,59397408,0,112.7052,-7.2852,1000,6,1,1446396203,1751505724,0
LTE,510,10,6210,59517718,0,112.7309,-7.3239,1000,8,1,1446668782,1737338404,0
LTE,510,10,6210,59517717,0,112.7323,-7.3223,1000,18,1,1458929946,1737338404,0
LTE,510,10,6212,59397387,0,112.7119,-7.2862,4754,50,1,1458929946,1751505782,0
LTE,510,10,6210,59517727,0,112.733,-7.3202,619,49,1,1458929946,1737338404,0
LTE,510,10,6210,59452703,0,112.733,-7.3125,7493,23,1,1458929945,1737338407,0
LTE,510,11,41306,105034246,0,106.8867,-6.214,4734,72,1,1459379241,1725776224,0
LTE,510,9,3105,79438359,0,110.366,-7.7901,1000,10,1,1459379241,1731431524,0
LTE,510,11,41306,112652548,0,106.8717,-6.2121,6441,50,1,1459379241,1746709021,0
LTE,510,10,6214,59461407,0,112.7314,-7.291,500,50,1,1458832176,1751505782,0
GSM,510,10,9004,44183,0,122.0258,-4.7474,2462,24,1,1459476618,1747188965,0
GSM,510,10,16511,54221,0,113.3637,-8.106,6098,15,1,1459585338,1737772443,0
LTE,510,11,41306,105023749,0,106.8599,-6.203,1000,6,1,1480849557,1747882261,0
LTE,510,9,3106,79472652,0,110.3969,-7.7833,1000,8,1,1459930348,1731431522,0
LTE,510,11,54013,138250757,0,112.7642,-7.2505,500,41,1,1460230478,1751421543,0
LTE,510,11,54014,138297349,0,112.7381,-7.2574,1323,13,1,1460336853,1751505722,0
LTE,510,11,54014,138297093,0,112.7425,-7.2637,4376,10,1,1460336853,1751362863,0
LTE,510,11,54014,138266373,0,112.7292,-7.2562,1469,6,1,1460336853,1751505722,0
LTE,510,11,54014,138262276,0,112.7429,-7.2602,1000,17,1,1460336853,1751505722,0
LTE,510,10,6222,59400479,0,112.7432,-7.2468,2708,49,1,1461035191,1751337001,0
LTE,510,10,6212,59513355,0,112.7013,-7.2869,4533,28,1,1461126407,1751505724,0
LTE,510,11,22003,56338949,0,98.6729,3.5788,1000,32,1,1461298131,1717650002,0
LTE,510,11,22003,56338948,0,98.6766,3.5777,1000,14,1,1461298131,1717650003,0
LTE,510,11,51130,130652678,0,108.5556,-6.7084,1000,3,1,1461511882,1747550702,0
LTE,510,11,51130,130631684,0,108.5467,-6.7114,4902,26,1,1461511879,1747590242,0
GSM,510,10,465,52152,0,111.3872,-7.4099,5115,30,1,1461888479,1737758522,0
GSM,510,10,16027,17823,0,111.2765,-7.4009,4586,10,1,1461867786,1737756722,0
LTE,510,11,54412,138269958,0,112.7776,-7.2211,1000,14,1,1462154783,1751362864,0
LTE,510,11,41306,110120452,0,106.8638,-6.2255,6759,43,1,1462417572,1747402621,0
GSM,510,10,16061,51302,0,112.2103,-7.524,4752,11,1,1462504015,1737763441,0
LTE,510,11,41004,104992773,0,106.8401,-6.1894,2606,46,1,1458832195,1747457641,0
LTE,510,9,3105,79418125,0,110.3654,-7.7919,1000,7,1,1463900800,1731431524,0
LTE,510,9,3105,79450903,0,110.3647,-7.7995,1000,10,1,1463900800,1731431524,0
LTE,510,9,3105,79450901,0,110.3651,-7.797,1000,5,1,1463879485,1731431524,0
LTE,510,9,3106,79439893,0,110.408,-7.7743,1000,4,1,1463879454,1730803685,0
LTE,510,9,3107,79456780,0,110.356,-7.7561,7574,10,1,1463900803,1731822562,0
